//FromVersion	ToVersion	MapNumber	GroupID	GroupValue	EndofFile
1.8	2.0	1.1.1.115.100.150.300.700.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.100.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.300.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.320.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.350.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.360.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.400.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.510.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.621.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.631.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.660.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.350.700.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.100.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.300.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.320.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.350.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.360.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.400.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.510.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.621.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.631.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.660.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.800.700.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.100.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.300.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.320.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.350.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.360.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.400.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.510.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.621.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.631.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.660.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.850.700.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.100.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.300.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.320.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.350.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.360.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.400.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.510.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.621.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.631.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.660.00000.000	2	4610	
1.8	2.0	1.1.1.115.100.150.900.700.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.100.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.220.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.320.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.360.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.400.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.660.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.680.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.100.000.700.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.150.000.100.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.150.000.320.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.150.000.360.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.150.000.400.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.150.000.621.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.150.000.660.00000.000	2	4610	
1.8	2.0	1.1.1.120.100.150.000.700.00000.000	2	4610	
1.8	2.0	1.1.1.125.100.100.000.000.10011.001	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.002	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.003	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.004	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.005	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.006	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.007	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.008	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.009	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.010	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.011	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.012	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.013	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.014	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.015	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.016	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.017	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.018	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.019	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.020	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.021	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.022	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.023	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.024	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.025	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.026	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.027	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.028	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.029	2	4645	
1.8	2.0	1.1.1.125.100.100.000.000.10011.030	2	4645	
1.8	2.0	1.1.1.125.100.150.000.000.10011.000	2	4645	
1.8	2.0	1.1.1.125.100.151.000.000.10011.000	2	4645	
1.8	2.0	1.1.1.126.100.200.000.000.10011.001	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.002	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.003	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.004	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.005	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.006	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.007	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.008	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.009	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.010	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.011	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.012	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.013	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.014	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.015	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.016	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.017	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.018	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.019	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.020	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.021	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.022	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.023	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.024	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.025	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.026	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.027	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.028	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.029	2	4636	
1.8	2.0	1.1.1.126.100.200.000.000.10011.030	2	4636	
1.8	2.0	1.1.1.126.100.250.000.000.10011.000	2	4636	
1.8	2.0	1.1.1.126.100.251.000.000.10011.000	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.001	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.002	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.003	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.004	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.005	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.006	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.007	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.008	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.009	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.010	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.011	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.012	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.013	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.014	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.015	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.016	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.017	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.018	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.019	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.020	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.021	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.022	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.023	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.024	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.025	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.026	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.027	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.028	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.029	2	4636	
1.8	2.0	1.1.1.127.100.300.100.000.10011.030	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.001	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.002	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.003	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.004	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.005	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.006	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.007	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.008	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.009	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.010	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.011	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.012	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.013	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.014	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.015	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.016	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.017	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.018	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.019	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.020	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.021	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.022	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.023	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.024	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.025	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.026	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.027	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.028	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.029	2	4636	
1.8	2.0	1.1.1.127.100.300.110.000.10011.030	2	4636	
1.8	2.0	1.1.1.127.100.350.000.000.10011.000	2	4636	
1.8	2.0	1.1.1.127.100.351.000.000.10011.000	2	4636	
1.8	2.0	1.1.1.130.100.100.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.011	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.012	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.013	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.014	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.015	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.016	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.017	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.018	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.019	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.020	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.021	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.022	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.023	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.024	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.025	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.026	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.027	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.028	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.029	2	4614	
1.8	2.0	1.1.1.130.100.100.000.000.11010.030	2	4614	
1.8	2.0	1.1.1.130.100.150.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.011	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.012	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.013	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.014	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.015	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.016	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.017	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.018	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.019	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.020	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.021	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.022	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.023	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.024	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.025	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.026	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.027	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.028	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.029	2	4614	
1.8	2.0	1.1.1.130.100.200.000.000.11010.030	2	4614	
1.8	2.0	1.1.1.130.100.250.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.011	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.012	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.013	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.014	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.015	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.016	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.017	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.018	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.019	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.020	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.021	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.022	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.023	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.024	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.025	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.026	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.027	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.028	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.029	2	4614	
1.8	2.0	1.1.1.130.100.300.000.000.11010.030	2	4614	
1.8	2.0	1.1.1.130.100.350.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.011	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.012	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.013	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.014	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.015	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.016	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.017	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.018	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.019	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.020	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.021	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.022	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.023	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.024	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.025	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.026	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.027	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.028	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.029	2	4614	
1.8	2.0	1.1.1.130.100.400.000.000.11010.030	2	4614	
1.8	2.0	1.1.1.130.100.450.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.011	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.012	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.013	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.014	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.015	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.016	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.017	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.018	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.019	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.020	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.021	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.022	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.023	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.024	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.025	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.026	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.027	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.028	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.029	2	4614	
1.8	2.0	1.1.1.130.100.500.000.000.11010.030	2	4614	
1.8	2.0	1.1.1.130.100.550.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.140.100.600.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.140.100.650.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.142.105.600.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.142.105.650.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.011	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.012	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.013	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.014	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.015	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.016	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.017	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.018	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.019	2	4614	
1.8	2.0	1.1.1.144.107.600.000.000.11010.020	2	4614	
1.8	2.0	1.1.1.144.107.650.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.003	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.004	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.005	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.006	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.007	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.008	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.009	2	4614	
1.8	2.0	1.1.1.146.106.600.000.000.11010.010	2	4614	
1.8	2.0	1.1.1.146.106.650.000.000.11010.000	2	4614	
1.8	2.0	1.1.1.148.108.600.000.000.11010.001	2	4614	
1.8	2.0	1.1.1.148.108.600.000.000.11010.002	2	4614	
1.8	2.0	1.1.1.148.108.600.000.000.11010.003	2	4614	
